title,count,comment_text,vote,reply,date
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Muito obrigado como fã de moba saber que tem um game chinês de grande peso revolucionário vindo para o Brasil é insano!!! Eu irei baixar e fazer live de 24 horas sem parar 🫶
️",1,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Manooooo melhor moba que já joguei, espero que chegue logo",1,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"aiii que lindo ficou perfeito!! 
 ja estou ansioso pra jogar",0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Lembraram de nós brasileiros, tradução impecável, dublagem, e por isso merecem meu apreço, muito obrigado pelo trabalho primoroso.",0,0,11 months ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,To louco esperando q lança .... demorem n plis ;),0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Rapaz conheci esse jogo ontem, pelo insta da hora!",0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Nunca fiquei tão feliz vendo um anúncio de MOBA, meus parabéns a equipe mano",1,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,I hope more and more players can play this game as soon as possible. This is a very good mobile game.,1,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Amei cada segundo do beta e espero que o jogo continue incrivel. Lança logoooo!,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Vim pelo Arca. Que incrível. Ansioso pra jogar.,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Melhor do mundo,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"por favor manda a data de lançamento logo, pelo menos esse video traz um esperança",1,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Anúncio de pré-requisito foi foda em...,4,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Brabo dms,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Muito Shooww que Lancem Logo 
Disseram ser hoje,já tá na play pra registrar
 @Cavaleiro_Knight 
 vai ser só em março pode apostar.. na minha AppStore já tá dizendo
 @yuhhsan7789 
 ouvi dizer que seria hoje ,e o primeiro lançamento será no Brasil
 @Cavaleiro_Knight 
 eu n sei tô bugado, pq quando vou na minha AppStore tá escrito q é previsto pra 20 de março.. ae sla kkk
 @yuhhsan7789 
 kkkkkk",1,5 replies,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Vamos Pra Cima Honor of Kings !!!
  É tudo nosso",0,0,11 months ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Hehehe pode ter certeza que vou jogar muito,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Espero con ansias llegue al resto de países, saludos desde Chile",1,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Que video fd man, to ansioso pelo lançamento",0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"FICOU MUITO FODA!!! ESTOU ANSIOSOOOOO AAAAAAAH
️
️
️
️
️",0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Não vejo a hora do lançamento,1,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Simplesmente incrível mal posso esperar até chegar,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Estava com saudades,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"O jogo bom e joguei o acesso antecipado e era incrível, balanceamento incrível, gráficos incríveis muito bom espero que continue assim:]",0,0,1 year ago (edited)
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"uau, o hype tá como, e aí Honor of Kings? to hypado pro lançamento <3",0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,加油！,2,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,que lindo caraaaa,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Tô hypadasso pra jogar esse jogo quem é mlbb ou lol perto de honor of kings,2,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Ficou muito bom,1,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"É hoje
🇧🇷",2,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Só vem melhor moba do mundo todo,1,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Mn pra min vai ser uns dos top 10 Jogos do ano, to mt ansioso pra jogar slk, o vídeo ficou mt lindo
 fino dms senhores",0,0,1 year ago (edited)
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Tô contando com vocês pra deixar o mobile legends e wild rift no chinelo, minhas expectativas estão lá em cima na moral 
Ss, eu não aguento mais mobile legends
O jogo tá virando uma merda
 @kileer3344 
 O jogo virou uma merda, só tô caindo com gente de baixo nível, gente que provavelmente começou a jogar agora e nem sabem escolher uma rota!",8,3 replies,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Nem um outro jogo mobile nunca fez isso para o Brasil,eu e meu irmão jogamos muito",1,0,9 months ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"eu venho de outro jogo e muita gente de comunidade desse jogo tá pensando em focar em HOK.
mas não só desse que eu citei, muitas pessoas de outros mobas também pensam em migrar de jogo prioritário. o amor que o Honor Of Kings está recebendo do Brasil é incrível e eu fico feliz de estar participando desse hype.
aliás sabe o que seria legal? uma skin de brasileira pra Ying com essa paleta de cores nos efeitos.",0,0,1 year ago (edited)
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,ja fiz meu pre registro.,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Muito bom slk
️
️",0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Isso tá incrível 🥹 ganhou os brasileiros,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"saudades do HOK, saudades de jogar com meu luban7.",1,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Muito ansioso ! Estava esperando muito por isso,1,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Tô esperando suuuu eu amo esse jogo,1,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Rapaz finalmente o Biliu vai ser prioridade em algo.,2,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Carambaaaa que top mané 🫶🫶🫶🫶
RIOT APRENDE COMO SE FAZ PROPAGANDA 
️",1,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,O mês de março chega logo quero jogar esses jogo,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Mano tô muito ansioso para jogar,1,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"É isso que o Brasil 🇧🇷 merece, mas um filme animado brasileiro 3D como Lino uma aventura de sete vidas. Eu quero mais filmes animados brasileiros 3D como Lino.",1,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Poderia ter um evento de personagem com características de cada país do mundo,1,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Ai sim heim, hora de focar. ^^",0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"pre registro ja feito 
️",0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Ta Lindo Dms HOK,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Bora lança logo esse jogo maravilhoso 🇧🇷🇧🇷🇧🇷🇧🇷,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Amei, até acelerou o coração, as cores a música os detalhes é de ficar de boca aberta, bateu até um nacionalismo aqui.
Vou testar quando lançar se me conquistar como esse anúncio me conquistou 
Eu fecho com eles.",0,0,1 year ago (edited)
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Incrível, vou jogar com certeza",0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"que amorrrr,espero que o jogo de muito certo por aqui
Kingoos
Vamos trabalhar muito para isso!",6,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Nossa ficou Bem Bonito esse anúncio 
 vou mandar lá no meu Grupo",0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Adorei o trailer ficou top,1,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Só mais 7 dias, só mais 7 dias",1,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Ficou muito legal,1,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Esse trailer ficou tão incrível q tive q ver dnv,finalmente um jogo dando moral ao Brasil hehe",0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Looking forward to this. I hope you're all too.,0,0,1 year ago (edited)
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Honor of kings a equipe tá de parabéns.,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Já fiz meu pré registro,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Opa top demais valeu honor,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Mau posso esperar pra lançar o definitivo eu joguei o beta tá incrível eu amei o kong ming,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Amo jogo desde de 2019 amo muito,0,0,9 months ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Que anuncio foda, que moraal",1,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Como já dizia um grande poeta Eles tão deixando a gente sonhar,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Eu tô muito ansioso para o jogo lançar,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Até q fim,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Opa já quero jogar!,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Por favor, façam o que a riot não fez com o wild rift",7,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Que lindooo,1,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Vídeo ficou muito bom.,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Enquanto os estadunidenses finge que não existimos os chineses estão valorizando. Eu não sei onde o pessoal tá vendo favela aí sou do Rio favela é bem diferente. isso daí tá mais parecido com o meu bairro do que favela. Uma coisa que eu gostei é a diversidade étnica dos brasileiros mostrada. não só nos representar como africanos ou de mexicanos como outros jogos mostram. Aqui tem brancos e morenos Claros também que aliás é a maioria.,2,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,FINALMENTE ME SINTO REPRESENTADO PORAAAAAAAAAAA,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Gente q atenção maravilhosa. lembrei do grand chase <3,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Já ganhou muito mais nosso coração do que o wild rift vou jogar 100%, jogo lol a 10 anos entendo bastante de moba sei que de celular é mais diferente mas queria ser pró nesse game",0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Obgd honor of kings,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Já amei esse game primeiro pass já é meu,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Chega mim arrepie,0,0,6 months ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"0:09
 que fofura gente ela só queria ajudar aaaawn kkkkkk",0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Migrando do MLBB pro HOK tomara q valha a pena,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Não vou nem reclamar pq eu já to acostumado com isso mesmo kkkk,0,0,11 months ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Cara muito ansioso,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,ta a coisa mais linda!!,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Não vejo a hora de voltar a ver meu Bai Qi,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"parabens, que moral que voces estao dando para o brasil, esse definitivamente sera meu moba
A escolha perfeita",5,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Meu jogo favorito... Só queria saber a data de lançamento..,2,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Caaaaraca véi o Brasil sendo reconhecido,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Finalmente hein!,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,A qualidade disso,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Estou ansioso pelo lançamento dessa bomba 
️",0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Muito lindo,1,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Bora Brasillllll
Booooraaaa",2,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Gigante,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Honor Of Kings me NOTAAAAAA!!!!!ESTOU MUITO ANSIOSO PRA LANÇAR O JOGOOO🇧🇷🇧🇷🇧🇷,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Lança logo o jogo para baixar todos querem jogar,1,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Ate que fimmm,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Que esse jogo prospere,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Amei,1,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Ai ai apaixonei,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Uhhhuuulllll E aí,0,0,10 months ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Tomara que traz herói brasileiro ks,1,0,11 months ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Espero q esse seja o melhor moba mobile q eu ja joguei,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Conheci este jogo pelas animações q tem (nem sei como eu cheguei nelas kkkk). O cara que se transforma em tubarão é mt massa ♡
他叫lam，是一个一生被培养出来杀人的刺客，本来被命令杀蔡妍，没想到最后被她救赎了，第一次感受到爱
nome do personagem é LAM
 @Jean21CariocaRJ 
 simmmm, faz tempo q não jogo e tinha esquecido",3,3 replies,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"aaaa
️",1,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Esse jogo vai ser sensacional
️
️
️",0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Krl tá mt bom até arrepiei,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Perfeito.,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Que daora,1,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Foi tipo muito bom,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Quando lança? ansioso de mais, espero ter varias recompensas para quem jogou o BETA",0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Quase choro
️",1,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"q lindo cr!!
️",0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"lança logo, pfvr",0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Finalmente o Pai do meu xodó AOV vai dá as caras 
️
️",0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Finalmenteeeee,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Esse moba parece que vai ser perfeito!!,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Eu tenho o coração indomado quando ele ja foi lançado,0,0,5 months ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Qual data de lançamento?,1,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Coroi que top mano serio kk,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Finalmente já estou ansioso pra jogar,2,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Não tem como não criar um hype com esse jogo,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Eu tô muito ansioso,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Finalmente senhor,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,A arte me lembrou muito o Street Fight 6 kkk.Muito bom.,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,FODAAAAAAAAAAAA,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Finalmente!
É só um pré registro o que me mata é n ter data oficial  confirmada pela hok br tipo em uns celulares falam dia 20 ,dia 6,  dia 30 mano que poha é essa 
 @afonsinhomeuamor 
 pior viu a data de lançamento disso e um mistério",1,2 replies,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Tomara que seja um jogo incrível,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Galera fui na galaxy store e lá estava dizendo que o jogo lança 20 de março,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Só espero que no lançamento os controles respodam corretamente. Como a primeira habilidade do Han Xin que ao usar rapidamente o segundo dash não saia, até aparecia a mira no chão mas não ia. Dai tinha que esperar um tempo pra poder usar o segundo dash.",0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Top,1,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,vai ser o moba que dominará o brasil,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Honor Of King promete e pode contar conosco,  uma dica (SISTEMA DE COMBINAÇÃO COM TRAVAMENTO DE ROTA). Exemplo: Se um player pega SOLDADO outro não poderá pegar para ir na mesma ROTA e assim todos poderem farmar de forma correta sem TROLL""s.",1,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"(Cometário para o canal em si) espero que o jogo esteja bem otimizando, se tiver. O público no Brasil vai ser enorme.
Boa parte dos nossos esforços foram direcionados para a otimização do jogo nos mais diversos dispositivos!",1,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Quando é q sai,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,LESS GOOOOOOOO,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Estamos ansiosos por um moba de qualidade no Brasil.,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Já joguei várias mobas mais esse promete  ser incrível o pai tá ansioso 
Mlbb que se cuide kkk zueiras a parte fui.",0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Mano, eu já joguei muitos mobas como Wild rift, ML, Arena of valor e outros que eu acabei esquecendo os nomes (só lembro dos mais famosos).
Mas Honor of kings me cativou demais, eu estou até ansiosa para o lançamento",0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Ninguém nunca se importou tanto assim com a gente,1,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,melhor moba de celular,2,0,6 months ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,que dia lança to ansioso,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,ansiedade matandoo kkkkkk,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Que daoraaaaa,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Aguardando o jogo com ansiedade...,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Talvez eu esteja querendo esse lançamento para ontem,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Estou muito hypado pelo jogo
,uma perguntinha vcs vão traduzir os nomes dos heróis pro resto do mundo?",0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Toooooop demaaaaais!! Ansioso, lança logo
️",0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Top,0,0,10 months ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Meu Deus, alguém viu o cartaz escrito 'Sun Ce""  Táxi?? Eu amo os mínimos detalhes! Aproveitando o comentário, sou main Sup Mago/Encantador, e como em outros jogos, o valor por essa classe e itens relacionados á eles, são sempre deixados de lado, espero que vocês do Hok, deêm o seu devido valor para satisfazer todos o estilos de gameplay!!",0,0,1 year ago (edited)
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Soy de República Dominicana una pregunta ya se puede jugar el  juego si uso una vpn de Brasil  porque sólo me sale el preregistro,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Será que tento,1,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Espero que os gráficos sejam iguais os do Mobile Legends, tudo muito simples sem complicação… Estou ansioso
Os gráficos são superiores ao ML , Bom exemplo são as skins",2,1 reply,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Lança logo,2,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Finalmente,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Aí sim em...,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Lindo lindo lindo lindo lindo
️
ficou lindo mesmo",0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"esse anuncio ficouuu lindo em
Apeludo do verificado
Rei das verificadas",2,2 replies,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Gostei muito vídeo e do jogo,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"que bom o a campeã não foi assaltada.
Kkkkkkkkkkkkkkkkk",3,1 reply,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Honor of kings vai ser insano,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"em breve, o melhor moba mobile",1,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,massa dms,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,小王加油,1,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Que lindo, cara! Kkkkk",0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Quando vi o anúncio, tinha ficado: JOGO NOVO??? OMAGAAAA
; agr sou Diamante IV, e me lembro q eu baixei no msm dia q lançou, e simplesmente ME ENCANTEI!! Parabéns aos criadores!!",0,0,8 months ago (edited)
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,O velho tava no maior complicação complicado abaixar a versão chinesa conseguir jogar pelo menos uma notícia boa Brasil merece,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Isso a riot não faz, amei",0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,when is this release globally,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"honor nosso servidor acabou de entrar em assistência
 mais é bom o jogo",0,0,1 year ago (edited)
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Graças a Deus que o honor of kinga vai botar uma fila só pra quem e solo q n aguento mais nos outros moba cair trio ou 2 duo
Edit: muito obrigado timi e level infinity por todo esse carinho para nós nunca teve moba realmente que deu atenção pô Brasil",0,0,1 year ago (edited)
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Mds que laçem logo,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Eu nao acredito que passei 7/6 anos jogando mobile legends enquanto essa perola ja existia, pelo visto vejo que chegou para nós agora mais que jogo maravilhoso, dropei do ml que um dia ja foi bom e hoje temos esse jogo que na “minha opinião” eo melhor moba desde entao e ainda pra fecha com chave de ouro tem um ANIME MEU DEUS ISSO SIM É PERFEIÇÃO 🫶
.
Obs: conheci o jogo vendo o trailer do Lam tentando matar a Cai Yam, e ja tenho mainha main preferida que ea aquela Deusa da Jim
Eu estou jogando Hok e confirmo amigo o melhor 5v5 na atualidade",1,1 reply,3 months ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,A qualquer momento,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Vou baixar hein,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Jogo não lança,1,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,,0,0,10 months ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,lança logo pfvr,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,Ainda bem esse jogo que esse jogo pensa no Brasil,0,0,1 year ago
"E aí, Brasil｜Anúncio de pré-registro｜Honor of Kings",609,"Sério? Logo no RJ 
Queria que fizesse no Ceará?",2,1 reply,1 year ago
